# High Pass Filter, R 16k, C 10 nF
# AWG_Sines.py
# Logarithmic frequency sweep
# offset 0.500, amplitude 0.500
# step through frequencies
20   1585 -0.0079  1.1705 -0.0012  0.9086
18   1778 -0.0099  1.1677 -0.0058  0.9394
16   1995 -0.0046  1.1674 -0.0024  0.9575
14   2239 -0.0120  1.1768 -0.0088  0.9825
12   2512 -0.0036  1.1656  0.0017  0.9933
11   2818 -0.0024  1.1722  0.0037  1.0234
10   3162 -0.0067  1.1698 -0.0008  1.0379
9   3548 -0.0185  1.1673 -0.0162  1.0501
8   3981 -0.0007  1.1696  0.0038  1.0587
7   4467  0.0006  1.1662  0.0093  1.0647
6   5012  0.0148  1.1678  0.0126  1.0634
6   5623  0.0642  1.1396  0.0154  1.0248
5   6310 -0.0005  1.1742  0.0009  1.0784
4   7079 -0.0038  1.1687  0.0014  1.0700
4   7943 -0.0120  1.1725 -0.0028  1.0584
4   8913 -0.0135  1.1778 -0.0066  1.0655
3  10000 -0.0081  1.1705  0.0040  1.0577
312    100 -0.0311  1.1671 -0.0010  0.1096
279    112 -0.0323  1.1731 -0.0037  0.1225
248    126 -0.0077  1.1712 -0.0038  0.1366
222    141  0.0387  1.1673 -0.0052  0.1519
198    158 -0.0030  1.1668 -0.0041  0.1685
176    178 -0.0111  1.1678 -0.0045  0.1901
156    200  0.0019  1.1665  0.0007  0.2133
140    224 -0.0114  1.1706 -0.0064  0.2360
125    251 -0.0070  1.1642  0.0014  0.2628
111    282 -0.0069  1.1698 -0.0024  0.2914
99    316 -0.0159  1.1668 -0.0029  0.3215
88    355 -0.0035  1.1661 -0.0029  0.3555
79    398 -0.0130  1.1681  0.0023  0.3916
70    447 -0.0295  1.1647 -0.0040  0.4291
62    501 -0.0085  1.1651 -0.0060  0.4690
56    562 -0.0066  1.1650 -0.0073  0.5112
50    631 -0.0101  1.1693 -0.0119  0.5514
44    708 -0.0080  1.1679 -0.0059  0.5903
39    794 -0.0122  1.1684 -0.0114  0.6335
35    891 -0.0057  1.1680 -0.0064  0.6774
31   1000 -0.0121  1.1672 -0.0100  0.7177
28   1122 -0.0063  1.1678 -0.0059  0.7521
25   1259 -0.0064  1.1663 -0.0046  0.7999
22   1413 -0.0049  1.1696 -0.0019  0.8339
20   1585 -0.0115  1.1685 -0.0107  0.8579
18   1778 -0.0054  1.1714 -0.0066  0.8840
16   1995 -0.0133  1.1642 -0.0096  0.9030
14   2239 -0.0040  1.1736 -0.0014  0.9283
12   2512 -0.0036  1.1755 -0.0038  0.9381
11   2818 -0.0115  1.1750 -0.0099  0.9579
10   3162 -0.0036  1.1728 -0.0011  0.9621
9   3548 -0.0232  1.1670 -0.0173  0.9652
8   3981  0.0000  1.1660 -0.0093  0.9716
7   4467 -0.0090  1.1676 -0.0144  0.9913
6   5012 -0.0354  1.1683 -0.0324  1.0085
6   5623  0.0411  1.1318  0.0318  1.0022
5   6310 -0.0046  1.1756 -0.0110  1.0327
4   7079 -0.0083  1.1714 -0.0089  1.0354
4   7943 -0.0176  1.1651 -0.0108  1.0451
4   8913 -0.0132  1.1793 -0.0093  1.1110
3  10000 -0.0245  1.1727 -0.0176  1.1251
312    100  0.0222  1.1651 -0.0010  0.1096
279    112  0.0198  1.1730 -0.0028  0.1205
248    126 -0.0121  1.1671 -0.0018  0.1368
222    141  0.0028  1.1678 -0.0070  0.1529
198    158 -0.0050  1.1697 -0.0043  0.1694
176    178 -0.0120  1.1695 -0.0027  0.1911
156    200 -0.0091  1.1642 -0.0005  0.2136
140    224 -0.0263  1.1649 -0.0027  0.2374
125    251 -0.0108  1.1671 -0.0000  0.2639
111    282 -0.0098  1.1682 -0.0023  0.2929
99    316  0.0002  1.1654 -0.0004  0.3241
88    355 -0.0023  1.1682  0.0010  0.3585
79    398 -0.0157  1.1678 -0.0033  0.3937
70    447  0.0031  1.1689  0.0021  0.4354
62    501 -0.0130  1.1671 -0.0041  0.4786
56    562  0.0038  1.1664 -0.0075  0.5221
50    631 -0.0048  1.1671  0.0017  0.5717
44    708 -0.0107  1.1653 -0.0063  0.6169
39    794 -0.0015  1.1665 -0.0027  0.6615
35    891 -0.0095  1.1653 -0.0009  0.7035
31   1000 -0.0011  1.1655 -0.0037  0.7317
28   1122 -0.0112  1.1668 -0.0095  0.7637
25   1259 -0.0129  1.1659 -0.0057  0.7967
22   1413 -0.0119  1.1682 -0.0091  0.8268
20   1585 -0.0108  1.1679 -0.0064  0.8595
18   1778 -0.0084  1.1689 -0.0077  0.8780
16   1995 -0.0066  1.1674 -0.0067  0.8978
14   2239 -0.0079  1.1721 -0.0074  0.9100
12   2512 -0.0062  1.1711 -0.0039  0.9332
11   2818 -0.0142  1.1645 -0.0120  0.9374
10   3162 -0.0073  1.1677 -0.0099  0.9445
9   3548  0.0019  1.1714 -0.0002  0.9503
8   3981 -0.0025  1.1696 -0.0005  0.9510
